x,z,Density,Nu_Tilde,Pressure,Temperature,U,W,dUdX,dWdX,dUdZ,dWdZ,d2UdX2,d2WdZ2,dNu_tdX,dNu_tdZ
0.189945,0.00107868,1.32507,0.000746649,114463,300.925,54.0556,0.0292708,-38.2695,-0.200066,9576.5,38.8136,261.279,14062.3,0.00161898,0.243664
0.20338,0.00107868,1.32495,0.000767346,114463,300.95,53.5651,0.0267961,-35.0141,-0.171831,9396.94,35.4968,227.025,13386.9,0.00147375,0.273875
0.217373,0.00107868,1.32485,0.000786963,114463,300.973,53.0976,0.0245778,-32.0674,-0.148048,9219.97,32.4938,197.248,12638,0.00134157,0.303108
0.23197,0.00107868,1.32475,0.000805595,114462,300.995,52.6507,0.0225819,-29.3984,-0.127745,9046.42,29.7742,171.186,11857.3,0.00122165,0.331456
0.247226,0.00107868,1.32465,0.000823328,114462,301.016,52.2223,0.0207816,-26.9795,-0.110338,8876.81,27.3107,148.498,11068.1,0.00111232,0.359007
0.263199,0.00107868,1.32456,0.000840226,114462,301.036,51.8105,0.0191523,-24.7821,-0.0954942,8711.47,25.0746,128.947,10282.9,0.00101164,0.385813
0.279957,0.00107868,1.32447,0.000856334,114461,301.055,51.4135,0.0176709,-22.7787,-0.0828654,8550.68,23.0374,112.116,9512.77,0.000918569,0.411912
0.297575,0.00107868,1.32439,0.000871694,114461,301.073,51.0298,0.0163178,-20.9469,-0.0720193,8394.57,21.176,97.4802,8769.7,0.000832982,0.437353
0.316136,0.00107868,1.32431,0.000886361,114461,301.091,50.658,0.0150787,-19.2701,-0.062577,8243.13,19.4731,84.6439,8062.49,0.000754715,0.462207
0.335735,0.00107868,1.32423,0.000900386,114460,301.107,50.2967,0.0139426,-17.7343,-0.0543262,8096.21,17.9134,73.4146,7394.33,0.000682847,0.48654
0.356482,0.00107868,1.32416,0.0009138,114460,301.124,49.9448,0.0128992,-16.3249,-0.0471681,7953.7,16.4817,63.6721,6764.38,0.000616134,0.51039
0.378498,0.00107868,1.32408,0.000926618,114460,301.139,49.601,0.0119374,-15.0276,-0.0409956,7815.5,15.1631,55.238,6171.73,0.00055394,0.533774
-0.257964,0.0013768,1.32915,0.000041677,114471,300.021,69.367,0.000138152,-0.104176,0.00163978,-0.473551,0.0935236,-1.0509,8.53462,1.26255E-07,-6.82277E-06
-0.199442,0.0013768,1.32916,4.16869E-05,114473,300.022,69.3587,0.000239875,-0.176173,0.00462885,-1.52978,0.150281,-1.50538,20.2228,2.50603E-07,-1.15862E-05
-0.153943,0.0013768,1.32917,4.17007E-05,114474,300.023,69.3497,0.000534046,-0.25262,0.0169313,-2.2609,0.224585,-4.87729,-37.4545,4.99322E-07,-2.21179E-05
-0.118496,0.0013768,1.32919,4.17228E-05,114475,300.023,69.3395,0.00137079,-0.497774,0.0526071,1.86642,0.40453,-25.5748,-399.997,1.71922E-06,-6.92398E-05
-0.0907862,0.0013768,1.32921,4.17899E-05,114477,300.024,69.322,0.0033441,-1.53815,0.0693122,23.8044,1.21921,-98.9543,-1581.33,5.08517E-06,-0.000203682
-0.0690046,0.0013768,1.32922,4.19383E-05,114479,300.027,69.2757,0.00482699,-4.56025,-0.267567,80.9805,3.78154,-230.315,-3506.63,1.02314E-05,-0.000387778
-0.0517288,0.0013768,1.32922,4.21539E-05,114482,300.033,69.1692,-0.00361349,-9.58075,-1.50022,159.883,8.57326,-141.687,-2159.07,1.15558E-05,-0.000509055
-0.0378307,0.0013768,1.32922,4.23058E-05,114486,300.044,69.004,-0.03396,-10.152,-1.25751,141.601,10.651,891.12,13035.7,1.67331E-05,-0.000461419
-0.0264028,0.0013768,1.32929,4.25436E-05,114495,300.053,68.9019,-0.0408974,7.51489,10.8432,-185.86,-3.68884,2665.03,42478.1,5.52484E-05,-0.00130821
-0.016699,0.0013768,1.32949,4.33285E-05,114509,300.044,69.0936,0.147019,41.4581,31.4843,-771.767,-37.626,2375.01,39827.3,0.000154437,-0.00274421
-0.00808551,0.0013768,1.3297,4.51695E-05,114514,300.009,69.6014,0.502363,54.1178,21.4775,-901.56,-55.4372,-1559.09,-28144.3,0.000302526,-0.00874329
-2.275E-33,0.0013768,1.32941,4.82558E-05,114478,299.981,70.0041,0.533399,19.6695,-10.7087,-236.353,-19.8031,-5298.89,-102218,0.000647263,-0.0248032
0.0080562,0.0013768,1.32916,5.55956E-05,114458,299.986,69.9214,0.330699,-31.3302,-16.8959,820.951,30.1934,-5037.96,-136540,0.00134416,-0.0542282
0.0162473,0.0013768,1.32916,7.02613E-05,114470,300.016,69.487,0.262065,-61.6865,-6.35451,2037.82,58.0422,-2866.26,-145816,0.00242225,-0.09824
0.0245838,0.0013768,1.32896,0.000095892,114468,300.056,68.8983,0.226515,-78.3539,-3.69063,3265.22,76.3556,-1731.97,-140923,0.00376721,-0.152956
0.0330772,0.0013768,1.32876,0.000133973,114469,300.105,68.1648,0.20021,-90.7157,-2.80239,4403.54,88.8631,-1116.63,-126169,0.00502331,-0.207991
0.0417392,0.0013768,1.32851,0.000182329,114469,300.16,67.3399,0.178581,-97.3465,-2.34849,5397.23,96.297,-520.358,-106763,0.00584809,-0.251711
0.0505828,0.0013768,1.32825,0.000236486,114468,300.217,66.4596,0.159175,-99.6975,-2.05428,6222.34,99.2129,-84.1006,-86111.2,0.00615013,-0.276076
0.0596216,0.0013768,1.32799,0.000292323,114468,300.275,65.557,0.141924,-98.7488,-1.78761,6880.03,98.783,220.37,-66679.9,0.00606828,-0.279228
0.06887,0.0013768,1.32773,0.000347392,114467,300.332,64.6545,0.126557,-95.5981,-1.54849,7385.24,95.9754,408.905,-49668.5,0.00578807,-0.264982
0.0783437,0.0013768,1.32748,0.00040058,114467,300.387,63.7685,0.113006,-91.0491,-1.33139,7758.65,91.6752,512.345,-35459.4,0.00542568,-0.23965
0.0880596,0.0013768,1.32725,0.000451377,114467,300.439,62.909,0.101077,-85.7441,-1.14061,8021.56,86.5256,555.914,-23969.8,0.00503342,-0.208622
0.0980356,0.0013768,1.32702,0.000499552,114466,300.489,62.082,0.0906104,-80.0947,-0.974806,8194.21,80.9751,561.44,-14926,0.00464018,-0.174963
0.108291,0.0013768,1.32681,0.000545104,114466,300.536,61.2908,0.0814153,-74.389,-0.832319,8294.45,75.3168,542.074,-7946.7,0.00426535,-0.140031
0.118848,0.0013768,1.32662,0.000588171,114465,300.58,60.5362,0.0733436,-68.8252,-0.70978,8337.19,69.7625,507.94,-2649.64,0.00391631,-0.104568
0.129728,0.0013768,1.32643,0.000628906,114465,300.621,59.8179,0.066251,-63.5181,-0.605566,8334.75,64.433,467.223,1284.76,0.00359224,-0.0691896
0.140958,0.0013768,1.32625,0.000667441,114465,300.659,59.1344,0.0600015,-58.5158,-0.517731,8297.4,59.3868,424.722,4129,0.00329212,-0.034331
0.152563,0.0013768,1.32609,0.000703927,114464,300.695,58.4843,0.0544712,-53.8426,-0.443666,8233.44,54.6571,382.222,6129.84,0.00301703,-0.000164895
0.164573,0.0013768,1.32594,0.000738541,114464,300.729,57.8654,0.0495627,-49.5134,-0.380653,8149.25,50.2671,341,7489.07,0.00276681,0.0332874
0.177022,0.0013768,1.32579,0.000771455,114464,300.761,57.2757,0.0451964,-45.5266,-0.326961,8049.82,46.2193,302.557,8351.97,0.00253842,0.0660038
0.189945,0.0013768,1.32566,0.000802799,114463,300.791,56.7129,0.0413,-41.8615,-0.281481,7939.23,42.4956,267.805,8826.85,0.00232818,0.097927
0.20338,0.0013768,1.32553,0.000832676,114463,300.82,56.1749,0.0378069,-38.4914,-0.243009,7820.81,39.0701,236.601,9009.31,0.00213435,0.129027
0.217373,0.0013768,1.3254,0.000861195,114463,300.847,55.6597,0.0346623,-35.3951,-0.210136,7697.11,35.9219,208.394,8983.38,0.00195684,0.159345
0.23197,0.0013768,1.32529,0.000888478,114462,300.872,55.1654,0.031825,-32.5562,-0.181734,7569.96,33.0343,182.943,8810.85,0.0017949,0.188959
0.247226,0.0013768,1.32518,0.000914635,114462,300.897,54.6903,0.0292614,-29.9559,-0.157191,7440.78,30.3876,160.323,8531.29,0.00164625,0.217928
0.263199,0.0013768,1.32507,0.000939745,114462,300.92,54.2325,0.0269389,-27.5707,-0.136165,7310.76,27.9577,140.494,8172.67,0.00150839,0.246271
0.279957,0.0013768,1.32497,0.000963861,114461,300.942,53.7904,0.0248257,-25.3776,-0.11821,7180.87,25.722,123.102,7760.66,0.0013802,0.274003
0.297575,0.0013768,1.32487,0.000987041,114461,300.963,53.3626,0.0228953,-23.3587,-0.102744,7051.83,23.6633,107.693,7318.98,0.00126181,0.30117
0.316136,0.0013768,1.32478,0.00100936,114461,300.984,52.9479,0.0211276,-21.5007,-0.0892781,6924.1,21.7689,93.9838,6864.64,0.00115309,0.327846
0.335735,0.0013768,1.32469,0.00103089,114460,301.003,52.5447,0.0195067,-19.791,-0.0775354,6797.98,20.0265,81.8813,6406.36,0.00105271,0.354096
0.356482,0.0013768,1.3246,0.00105168,114460,301.022,52.152,0.0180169,-18.2153,-0.0673573,6673.75,18.4218,71.3029,5949.04,0.000958957,0.37995
-0.257964,0.00175729,1.32915,4.16759E-05,114471,300.021,69.3667,0.000174188,-0.110126,0.00202034,-0.664075,0.0977331,-1.12707,12.1467,1.12489E-07,-0.000002693
-0.199442,0.00175729,1.32916,4.16849E-05,114473,300.022,69.358,0.00029794,-0.187427,0.00510724,-2.03224,0.161597,-1.30625,35.6866,2.44771E-07,-0.000005252
-0.153943,0.00175729,1.32917,4.16987E-05,114474,300.023,69.3484,0.000616825,-0.246437,0.0179762,-4.16186,0.225286,-2.33781,39.0057,3.75829E-07,-5.73526E-06
-0.118496,0.00175729,1.32919,4.17136E-05,114475,300.023,69.3388,0.00150195,-0.352834,0.0585771,-4.91041,0.299851,-13.7278,-124.052,6.5764E-07,-8.86065E-06
-0.0907862,0.00175729,1.32921,0.000041736,114477,300.024,69.3276,0.00372256,-0.923917,0.0972874,4.43598,0.720099,-70.0051,-889.791,2.56438E-06,-6.40035E-05
-0.0690046,0.00175729,1.32923,4.18167E-05,114479,300.026,69.3002,0.00608367,-3.1459,-0.184741,40.4147,2.51306,-227.396,-2675.79,6.9165E-06,-0.000202756
-0.0517288,0.00175729,1.32924,4.19727E-05,114482,300.03,69.2243,-0.000442439,-8.50063,-1.3853,109.909,7.25646,-374.794,-3833.93,1.09123E-05,-0.000354716
-0.0378307,0.00175729,1.32924,0.000042142,114486,300.04,69.0676,-0.0291532,-14.3182,-1.40724,157.504,13.5023,204.053,2469.15,8.00855E-06,-0.000384848
-0.0264028,0.00175729,1.32928,4.22001E-05,114495,300.054,68.8796,-0.0399483,-6.98807,9.92567,37.1345,9.11203,2216.48,21863.8,2.30289E-05,-0.000521286
-0.016699,0.00175729,1.32942,4.25532E-05,114508,300.056,68.8801,0.134878,25.8958,30.2033,-321.122,-21.3868,3441.96,35146.1,6.68968E-05,-0.00129656
-0.00808551,0.00175729,1.3296,4.33412E-05,114512,300.029,69.2826,0.479662,55.9126,21.5146,-612.982,-55.0338,806.348,14922,0.000107189,-0.00296218
6.75279E-33,0.00175729,1.32936,4.43211E-05,114479,299.994,69.8009,0.520105,43.1162,-9.06527,-547.03,-41.8309,-3090.33,-24080.6,0.000125166,-0.00587034
0.0080562,0.00175729,1.32919,4.53613E-05,114459,299.982,69.9803,0.334487,6.15308,-15.2118,-189.273,-6.04561,-3729.12,-54195.3,0.000264794,-0.0131847
0.0162473,0.00175729,1.32929,4.86755E-05,114470,299.988,69.8947,0.275965,-17.1414,-5.29335,375.019,14.6447,-2329.05,-73386.6,0.000632147,-0.0283713
0.0245838,0.00175729,1.3292,5.59037E-05,114468,300.003,69.6942,0.247769,-32.1268,-2.90929,1068.75,30.628,-1762.09,-84488.9,0.0012503,-0.0553996
0.0330772,0.00175729,1.32911,6.98896E-05,114469,300.026,69.3504,0.227214,-46.7813,-2.22693,1825.71,44.8728,-1531.19,-87788.3,0.00220036,-0.0945239
0.0417392,0.00175729,1.32896,0.000093919,114469,300.058,68.8886,0.209659,-58.3013,-1.9776,2588.48,56.6943,-1149.27,-85054.4,0.00341872,-0.143021
0.0505828,0.00175729,1.32879,0.000130072,114468,300.096,68.3272,0.19262,-66.8061,-1.86608,3310.8,65.4634,-781.702,-77955.2,0.0046684,-0.194244
0.0596216,0.00175729,1.32859,0.000177725,114468,300.139,67.6921,0.176323,-72.1793,-1.74148,3963.75,71.2581,-446.601,-68410.9,0.00565116,-0.240376
0.06887,0.00175729,1.32839,0.000233643,114468,300.185,67.0061,0.160811,-74.8842,-1.60306,4532.29,74.3577,-178.583,-57884,0.00618636,-0.274621
0.0783437,0.00175729,1.32817,0.000293638,114467,300.231,66.2896,0.146358,-75.4491,-1.44947,5011.81,75.2893,20.3649,-47448.5,0.00629259,-0.292754
0.0880596,0.00175729,1.32796,0.000354367,114467,300.278,65.5584,0.133049,-74.4378,-1.29476,5405.06,74.5631,158.571,-37792.8,0.00611867,-0.294067
0.0980356,0.00175729,1.32775,0.000414028,114466,300.325,64.8244,0.120918,-72.2857,-1.14648,5719.19,72.627,249.224,-29257.1,0.0058181,-0.281236
0.108291,0.00175729,1.32754,0.000471947,114466,300.37,64.0969,0.109909,-69.3685,-1.0091,5962.97,69.8604,301.78,-21933.8,0.00547763,-0.258862
0.118848,0.00175729,1.32734,0.000527883,114465,300.415,63.3821,0.0999721,-65.9899,-0.883495,6145.5,66.5865,326.608,-15798.8,0.00512541,-0.231405
0.129728,0.00175729,1.32715,0.000581659,114465,300.457,62.6839,0.0910239,-62.3609,-0.771446,6275.67,63.0249,333.371,-10770.7,0.00477031,-0.201794
0.140958,0.00175729,1.32697,0.000633179,114465,300.498,62.0051,0.0829671,-58.6194,-0.672916,6361.84,59.3232,327.989,-6722.26,0.00442387,-0.171301
0.152563,0.00175729,1.32679,0.000682496,114464,300.536,61.3474,0.0757069,-54.8772,-0.586263,6411.32,55.5979,313.652,-3498.56,0.00409746,-0.140273
0.164573,0.00175729,1.32663,0.000729764,114464,300.573,60.7113,0.0691684,-51.2226,-0.509752,6430.24,51.9413,293.692,-961.736,0.00379443,-0.108898
0.177022,0.00175729,1.32647,0.000775126,114464,300.609,60.0967,0.0632827,-47.7071,-0.442748,6423.9,48.4076,271.446,993.972,0.00351135,-0.077491
0.189945,0.00175729,1.32631,0.000818669,114463,300.642,59.5032,0.0579767,-44.3508,-0.384838,6397,45.0205,248.855,2462.56,0.00324501,-0.0463655
0.20338,0.00175729,1.32617,0.000860473,114463,300.674,58.9301,0.0531775,-41.164,-0.334977,6353.56,41.7946,226.398,3539,0.00299593,-0.0156675
0.217373,0.00175729,1.32603,0.000900655,114463,300.705,58.3765,0.0488249,-38.1586,-0.291667,6296.78,38.746,204.266,4308.54,0.00276598,0.0146222
0.23197,0.00175729,1.3259,0.000939365,114462,300.734,57.8416,0.044873,-35.3426,-0.253776,6229.2,35.8855,183.049,4833.6,0.0025546,0.0445557
0.247226,0.00175729,1.32577,0.00097673,114462,300.762,57.324,0.0412816,-32.713,-0.220764,6152.97,33.2118,163.419,5157,0.00235854,0.0741209
0.263199,0.00175729,1.32565,0.00101283,114462,300.789,56.8225,0.0380096,-30.258,-0.192249,6070.02,30.7145,145.607,5315.79,0.00217475,0.10326
0.279957,0.00175729,1.32553,0.00104772,114461,300.815,56.3362,0.035018,-27.9657,-0.167618,5981.96,28.382,129.398,5348.07,0.0020026,0.131947
0.297575,0.00175729,1.32542,0.00108147,114461,300.839,55.8639,0.0322752,-25.8286,-0.146128,5890.05,26.2072,114.531,5287.95,0.00184295,0.160226
0.316136,0.00175729,1.32531,0.00111419,114461,300.863,55.4045,0.0297579,-23.841,-0.12721,5795.22,24.1843,100.96,5159.72,0.00169571,0.188175
0.335735,0.00175729,1.3252,0.00114597,114460,300.886,54.9569,0.0274466,-21.9947,-0.110594,5698.26,22.304,88.772,4978.75,0.00155891,0.21584
0.356482,0.00175729,1.3251,0.00117687,114460,300.908,54.52,0.0253208,-20.2779,-0.096126,5599.89,20.5542,77.9533,4756.99,0.00143024,0.243223
-0.257964,0.00224293,1.32915,4.16747E-05,114471,300.021,69.3664,0.000222553,-0.118304,0.00255474,-0.499548,0.103955,-1.28674,10.4295,9.32807E-08,-2.67929E-06
-0.199442,0.00224293,1.32916,4.16823E-05,114473,300.022,69.357,0.000379101,-0.208166,0.0057356,-1.70837,0.180703,-1.50453,35.519,2.30931E-07,-6.37576E-06
-0.153943,0.00224293,1.32917,4.16957E-05,114474,300.023,69.3462,0.00072854,-0.275725,0.0185905,-4.09928,0.255332,-1.20608,70.1927,4.2743E-07,-9.93434E-06
-0.118496,0.00224293,1.32919,4.17139E-05,114475,300.024,69.3355,0.00163414,-0.312175,0.0617747,-7.27273,0.284802,-4.90962,47.975,5.15066E-07,-8.68479E-06
-0.0907862,0.00224293,1.32921,4.17282E-05,114477,300.024,69.3267,0.00398993,-0.517221,0.119136,-6.62234,0.414514,-39.8419,-324.1,9.03609E-07,-9.49481E-06
-0.0690046,0.00224293,1.32923,4.17534E-05,114479,300.025,69.3126,0.00706646,-1.84293,-0.0943829,9.93277,1.4116,-185.734,-1570.46,3.38534E-06,-6.68254E-05
-0.0517288,0.00224293,1.32925,4.18372E-05,114482,300.028,69.2671,0.00275557,-6.47209,-1.17796,56.4459,5.2817,-463.216,-3452.2,0.000007618,-0.000180145
-0.0378307,0.00224293,1.32926,0.000041969,114486,300.036,69.1411,-0.0223312,-14.7429,-1.31823,118.188,13.1702,-288.339,-2471.08,8.81039E-06,-0.000268262
-0.0264028,0.00224293,1.3293,4.20643E-05,114495,300.05,68.9271,-0.0334877,-15.5754,9.10986,114.867,16.1066,1514.82,7195.88,8.84234E-06,-0.000245385
-0.016699,0.00224293,1.3294,4.21538E-05,114507,300.06,68.7987,0.127761,10.5912,28.4114,-44.9377,-6.65927,3424.98,20921.4,2.50763E-05,-0.000508711
-0.00808551,0.00224293,1.32952,4.24799E-05,114511,300.043,69.0554,0.454385,45.1508,20.7037,-279.5,-43.4456,1871.27,22089.6,4.36933E-05,-0.00111562
-2.21482E-33,0.00224293,1.32928,4.28752E-05,114479,300.011,69.5312,0.497625,44.8408,-7.98883,-412.41,-42.8999,-1541.47,7643.35,4.86232E-05,-0.00184699
0.0080562,0.00224293,1.32914,4.32648E-05,114460,299.995,69.7803,0.326526,20.392,-13.8035,-395.684,-19.4742,-2352.33,-9504.32,5.60539E-05,-0.00257344
0.0162473,0.00224293,1.32928,4.37889E-05,114470,299.99,69.8585,0.276215,6.88435,-4.38713,-240.921,-8.24345,-1321.43,-24037.8,7.76834E-05,-0.00514711
0.0245838,0.00224293,1.32927,4.45544E-05,114468,299.988,69.893,0.254746,-1.31203,-2.11357,29.6412,0.768381,-1122.44,-36344.8,0.00019258,-0.0109629
0.0330772,0.00224293,1.32926,4.70751E-05,114469,299.993,69.8339,0.240851,-12.0685,-1.48181,396.331,10.9341,-1234.99,-45395.2,0.000448785,-0.0225075
0.0417392,0.00224293,1.3292,5.23268E-05,114469,300.004,69.6835,0.229399,-22.4836,-1.33767,832.507,21.3239,-1152.25,-51010.5,0.000864253,-0.0425698
0.0505828,0.00224293,1.32912,6.23385E-05,114469,300.021,69.4377,0.217426,-32.2135,-1.36533,1307.67,30.9509,-1007.38,-53204.5,0.00152882,-0.0723003
0.0596216,0.00224293,1.32901,7.98874E-05,114468,300.044,69.105,0.204977,-40.446,-1.3867,1794.49,39.2567,-810.569,-52540.9,0.00246998,-0.111163
0.06887,0.00224293,1.32888,0.000107825,114468,300.073,68.6958,0.192061,-46.9762,-1.38307,2270.08,45.9158,-606.488,-49683,0.00360955,-0.155934
0.0783437,0.00224293,1.32873,0.000147847,114467,300.105,68.2237,0.179092,-51.7363,-1.34167,2717.57,50.8895,-413.651,-45371,0.00475656,-0.201837
0.0880596,0.00224293,1.32857,0.000199472,114467,300.14,67.7017,0.166334,-54.8522,-1.27466,3126.24,54.2461,-245.588,-40248.7,0.00568291,-0.243787
0.0980356,0.00224293,1.3284,0.000260031,114466,300.178,67.1427,0.15402,-56.5162,-1.1903,3490.15,56.1615,-108.301,-34796.1,0.00623399,-0.27725
0.108291,0.00224293,1.32823,0.000325729,114466,300.216,66.5579,0.142288,-56.9962,-1.09542,3806.73,56.8703,-3.64076,-29377.8,0.00639326,-0.298841
0.118848,0.00224293,1.32805,0.000393079,114465,300.255,65.9565,0.131264,-56.5545,-0.995544,4076.43,56.6235,72.9817,-24268.9,0.00626138,-0.306895
0.129728,0.00224293,1.32787,0.000459843,114465,300.295,65.3459,0.120992,-55.4026,-0.897858,4301.73,55.6249,127.514,-19623.3,0.00597846,-0.301891
0.140958,0.00224293,1.32769,0.000525101,114465,300.334,64.7323,0.11146,-53.7134,-0.805677,4486.06,54.0508,163.585,-15500,0.00565101,-0.286305
0.152563,0.00224293,1.32752,0.000588705,114464,300.372,64.1204,0.102642,-51.6529,-0.719353,4633.2,52.073,184.038,-11907.2,0.00532527,-0.263707
0.164573,0.00224293,1.32735,0.000650678,114464,300.409,63.5138,0.0945192,-49.3596,-0.639097,4747.01,49.8374,193.181,-8833.03,0.00500534,-0.237503
0.177022,0.00224293,1.32718,0.000710936,114464,300.446,62.9146,0.0870573,-46.925,-0.566089,4831.41,47.4405,195.148,-6251.98,0.00468589,-0.209985
0.189945,0.00224293,1.32702,0.000769352,114463,300.482,62.3249,0.0802026,-44.409,-0.50088,4890.23,44.9465,192.083,-4117.06,0.0043704,-0.182126
0.20338,0.00224293,1.32687,0.000825909,114463,300.516,61.7459,0.073899,-41.8659,-0.442683,4926.87,42.413,184.801,-2364.75,0.00406901,-0.15402
0.217373,0.00224293,1.32672,0.00088073,114463,300.549,61.1785,0.0681036,-39.3475,-0.390296,4944.24,39.8938,174.358,-936.64,0.00378826,-0.125535
0.23197,0.00224293,1.32657,0.000933985,114462,300.581,60.6231,0.0627827,-36.8909,-0.343153,4944.87,37.4271,162.321,208.419,0.00352669,-0.0967199
0.247226,0.00224293,1.32643,0.000985778,114462,300.613,60.0795,0.0579006,-34.5133,-0.301246,4931.14,35.0308,149.936,1103.42,0.00327898,-0.0678136
0.263199,0.00224293,1.32629,0.00103614,114462,300.643,59.5476,0.0534146,-32.221,-0.26445,4905.28,32.7131,137.642,1785.02,0.00304241,-0.0390441
0.279957,0.00224293,1.32616,0.00108511,114461,300.672,59.0273,0.0492825,-30.0215,-0.232144,4869.2,30.4835,125.417,2293.13,0.00281867,-0.0104726
0.297575,0.00224293,1.32603,0.00113277,114461,300.7,58.5182,0.045471,-27.9245,-0.203527,4824.42,28.3539,113.35,2661.87,0.00261036,0.0179776
0.316136,0.00224293,1.32591,0.00117928,114461,300.727,58.0198,0.0419549,-25.9365,-0.178082,4772.19,26.3322,101.781,2914.23,0.00241718,0.0463861
0.335735,0.00224293,1.32579,0.00122474,114460,300.754,57.5313,0.0387102,-24.0569,-0.155603,4713.67,24.419,91.0338,3066.18,0.0022359,0.0747447
0.356482,0.00224293,1.32567,0.00126921,114460,300.779,57.0521,0.0357107,-22.2802,-0.135902,4649.96,22.6097,81.1848,3133.86,0.00206362,0.102988
-0.257964,0.00286276,1.32915,4.16729E-05,114471,300.021,69.3662,0.00028865,-0.126223,0.00333846,-0.203074,0.109512,-1.48328,6.11368,5.88356E-08,-1.99792E-06
-0.199442,0.00286276,1.32916,0.000041678,114473,300.022,69.3561,0.000496284,-0.232082,0.00675662,-0.990306,0.201261,-1.99126,25.69,1.69321E-07,-5.83733E-06
-0.153943,0.00286276,1.32917,4.16881E-05,114474,300.023,69.3438,0.00089646,-0.327955,0.019256,-2.85116,0.302017,-1.46039,65.7129,3.77769E-07,-1.15761E-05
-0.118496,0.00286276,1.32919,0.000041705,114475,300.024,69.3309,0.00181549,-0.365102,0.0624352,-6.32284,0.344759,-0.463855,114.299,6.23548E-07,-1.68184E-05
-0.0907862,0.00286276,1.32921,4.17249E-05,114477,300.025,69.3207,0.0041946,-0.367571,0.131553,-9.86211,0.330837,-16.1539,21.9557,6.05869E-07,-1.53626E-05
-0.0690046,0.00286276,1.32923,4.17365E-05,114479,300.025,69.3127,0.00770496,-0.946172,-0.0122193,-6.6846,0.707663,-128.823,-623.808,1.1749E-06,-1.85169E-05
-0.0517288,0.00286276,1.32925,4.17641E-05,114482,300.027,69.2898,0.00552154,-4.33497,-0.911366,16.0514,3.38117,-438.821,-2190.86,3.79382E-06,-6.92981E-05
-0.0378307,0.00286276,1.32928,4.18374E-05,114486,300.032,69.2013,-0.0145138,-12.7117,-0.999312,63.5109,10.9341,-531.786,-3469.84,0.000006723,-0.000143197
-0.0264028,0.00286276,1.32932,4.19259E-05,114494,300.045,69.0051,-0.0223832,-18.2194,8.52439,104.059,17.6842,897.099,-432.607,5.66729E-06,-0.000175913
